timestamp,x,y,z
1674563303411,2.608208,6.203690,0.389313
1674563303422,2.607521,0.816658,-0.211440
1674563303431,2.609581,0.804982,-0.213592
1674563303442,3.243680,1.084943,-0.019773
1674563303451,3.214321,1.129539,-0.072717
1674563303461,1.769457,0.014324,-1.089141
1674563303472,1.740399,0.082074,-1.123232
1674563303481,0.760382,-3.130472,-1.387839
1674563303491,0.725881,-3.004408,-1.390489
1674563303501,-1.068128,-5.096275,-1.442732
1674563303511,-1.097405,-4.988024,-1.435539
1674563303521,-2.083215,-10.417390,-2.392310
1674563303532,-2.110068,-10.309238,-2.370738
1674563303541,-1.819984,-10.281111,-2.271091
1674563303551,-1.830299,-10.227913,-2.249251
1674563303563,-1.145166,-4.214356,-1.345507
1674563303573,-1.128494,-4.231116,-1.314433
1674563303582,-0.222373,-2.535221,-0.036930
1674563303593,-0.198748,-2.574775,-0.006690
1674563303603,0.485438,-0.888029,0.107492
1674563303612,0.508247,-0.935892,0.129260
1674563303623,0.437951,1.598893,0.531720
1674563303633,0.476024,1.484815,0.540512
1674563303643,1.771300,3.493577,1.772252
1674563303652,1.800057,3.385306,1.766827
1674563303663,2.833543,4.785712,2.026863
1674563303672,2.856764,4.683943,2.017503
1674563303682,2.677465,2.942506,0.039925
1674563303693,2.687701,2.890212,0.032940
1674563303703,2.500473,0.537250,-0.580135
1674563303712,2.493464,0.558322,-0.586526
1674563303722,2.683618,1.574041,-0.913989
1674563303733,2.667982,1.596250,-0.945101
1674563303742,2.304940,-0.831872,-1.800874
1674563303752,2.279068,-0.748625,-1.815599
1674563303764,-0.330197,-1.291345,-0.957372
1674563303774,-0.356169,-1.190319,-0.952786
1674563303784,-1.859924,-4.787224,-1.392511
1674563303793,-1.892946,-4.674838,-1.391319
1674563303803,-2.402521,-8.537450,-1.812828
1674563303813,-2.435151,-8.432067,-1.808534
1674563303823,-1.991279,-10.597929,-2.443519
1674563303834,-2.022703,-10.483744,-2.419256
1674563303844,-1.448425,-5.480351,-1.452556
1674563303853,-1.442204,-5.479345,-1.433435
1674563303864,-0.355321,-3.116140,0.850812
1674563303874,-0.339630,-3.148949,0.863134
1674563303884,0.376049,-0.772828,0.845393
1674563303894,0.395461,-0.831201,0.844090
1674563303903,1.000657,1.477126,0.527137
1674563303914,1.037391,1.373173,0.537055
1674563303923,1.675636,3.650153,0.814029
1674563303933,1.710534,3.529417,0.811505
1674563303944,2.471770,7.553331,1.070283
1674563303953,2.517125,7.361343,1.053962
1674563303963,2.653035,3.658330,0.248218
1674563303974,2.659068,3.616686,0.237235
1674563303984,2.809138,0.223050,0.152944
1674563303994,2.791190,0.266703,0.128987
1674563304005,2.773515,1.831923,-0.112335
1674563304014,2.749475,1.858876,-0.163778
1674563304025,1.465297,-0.751789,-1.735946
1674563304034,1.437678,-0.667053,-1.753837
1674563304045,-0.519157,-2.306528,-1.133018
1674563304055,-0.551839,-2.181792,-1.128496
1674563304064,-1.444631,-6.764918,-1.673213
1674563304075,-1.483115,-6.641632,-1.675769
1674563304084,-1.775094,-10.658614,-2.352523
1674563304094,-1.807800,-10.552035,-2.344807
1674563304104,-1.456859,-11.582299,-3.684732
1674563304115,-1.463624,-11.527095,-3.649289
1674563304124,-1.356817,-4.683107,-2.046762
1674563304135,-1.304344,-4.730578,-1.943730
1674563304144,-0.311323,-3.838056,0.106919
1674563304155,-0.288430,-3.871639,0.140108
1674563304165,0.672106,-0.669472,-0.044224
1674563304176,0.699374,-0.734756,-0.028122
1674563304185,1.177004,2.351556,0.280965
1674563304195,1.213549,2.235774,0.280537
1674563304206,1.907093,6.045373,1.315519
1674563304215,1.951447,5.855630,1.285104
1674563304226,1.988267,5.680112,1.255777
1674563304235,3.061143,8.785476,2.220085
1674563304246,3.084972,8.631888,2.186522
1674563304256,3.165814,3.331399,0.202174
1674563304265,3.158670,3.333221,0.181442
1674563304276,2.619465,-0.706390,-1.163402
1674563304286,2.592076,-0.615543,-1.195322
1674563304295,2.082685,0.446098,-1.931885
1674563304306,2.055838,0.519587,-1.970473
1674563304315,0.748451,-1.073399,-1.838780
1674563304326,0.717932,-0.954360,-1.853186
1674563304336,-0.153986,-5.130673,-0.956703
1674563304346,-0.205747,-4.975601,-0.996177
1674563304357,-1.590609,-6.183319,-0.944007
1674563304366,-1.636086,-6.046695,-0.963443
1674563304376,-1.390462,-9.773880,-1.840742
1674563304387,-1.430520,-9.653105,-1.846656
1674563304396,-0.620851,-10.260400,-1.969443
1674563304406,-0.644444,-10.186275,-1.965188
1674563304416,-0.650324,-5.104876,-1.401582
1674563304427,-0.645168,-5.095560,-1.377962
1674563304437,-0.382726,-4.641594,-0.057426
1674563304447,-0.382726,-4.641594,-0.057426
1674563304456,0.767738,-2.982197,-0.674319
1674563304467,0.783807,-2.998312,-0.643114
1674563304476,1.243855,2.036755,0.303942
1674563304487,1.283443,1.920911,0.308133
1674563304496,1.770033,4.027503,1.668989
1674563304507,1.801320,3.910275,1.656320
1674563304518,2.622822,7.734490,1.849878
1674563304527,2.665820,7.546238,1.825179
1674563304537,2.876867,4.470884,1.319290
1674563304547,2.879314,4.432052,1.298707
1674563304558,2.757477,-0.291665,0.873395
1674563304567,2.727591,-0.220098,0.836145
1674563304577,2.459374,0.593622,-0.511490
1674563304587,2.429578,0.651065,-0.553985
1674563304598,1.044710,0.576409,-0.611428
1674563304607,1.012595,0.641926,-0.650367
1674563304618,0.206509,-3.473468,-0.837349
1674563304627,0.159195,-3.339699,-0.857915
1674563304638,-1.472995,-8.437757,-2.343528
1674563304647,-1.518559,-8.292871,-2.337471
1674563304657,-1.500010,-11.802796,-2.914213
1674563304667,-1.532085,-11.698448,-2.899352
1674563304678,-0.811651,-10.993067,-3.198205
1674563304688,-0.821147,-10.945818,-3.175779
1674563304698,-0.795532,-5.297047,-2.756978
1674563304708,-0.773486,-5.312665,-2.713902
1674563304718,0.094041,-2.404181,0.254838
1674563304729,0.119720,-2.446298,0.282115
1674563304738,1.243708,-1.279662,-0.383869
1674563304748,1.266675,-1.322988,-0.363383
1674563304759,1.881251,1.905778,0.551211
1674563304769,1.916073,1.802827,0.548309
1674563304779,2.556122,4.168867,1.005516
1674563304788,2.588520,4.050940,0.989260
1674563304798,3.118357,7.681498,2.023276
1674563304809,3.158459,7.494618,1.982198
1674563304819,3.200336,3.888466,0.859794
1674563304828,3.200506,3.854009,0.835133
